Entity,Continent,Latitude,Longitude,Average temperature per year,Hospital beds per 1000 people,Medical doctors per 1000 people,GDP/Capita,Population,Median age,Population aged 65 and over (%),Date,Daily tests,Cases,Deaths
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,5/21/2020,15899,65077,351
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,5/22/2020,17558,67719,364
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,5/23/2020,18919,70161,379
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,5/24/2020,18545,72560,390
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,5/25/2020,16664,74795,399
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,5/26/2020,15525,76726,411
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,5/27/2020,16428,78541,425
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,5/28/2020,16769,80185,441
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,5/29/2020,19104,81766,458
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,5/30/2020,16200,83384,480
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,5/31/2020,15854,85261,503
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,6/1/2020,15364,87142,525
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,6/2/2020,16976,89011,549
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,6/3/2020,16246,91182,579
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,6/4/2020,21763,93157,611
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,6/5/2020,24229,95748,642
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,6/6/2020,25036,98869,676
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,6/7/2020,18578,101914,712
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,6/8/2020,20858,105283,746
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,6/9/2020,22139,108571,783
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,6/10/2020,22500,112288,819
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,6/11/2020,27324,116021,857
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,6/12/2020,17385,119942,893
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,6/13/2020,19377,123308,932
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,6/14/2020,20255,127541,972
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,6/15/2020,17629,132048,1011
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,6/16/2020,23484,136315,1052
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,6/17/2020,30507,141234,1091
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,6/18/2020,26016,145991,1139
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,6/19/2020,24708,150292,1184
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,6/20/2020,35656,154233,1230
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,6/21/2020,33614,157612,1267
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,6/22/2020,27253,161005,1307
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,6/23/2020,34511,164144,1346
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,6/24/2020,37740,167267,1387
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,6/25/2020,38470,170639,1428
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,6/26/2020,44275,174577,1474
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,6/27/2020,45521,178504,1511
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,6/28/2020,45104,182493,1551
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,6/29/2020,48173,186436,1599
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,6/30/2020,35173,190823,1649
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,7/1/2020,53214,194225,1698
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,7/2/2020,43927,197608,1752
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,7/3/2020,52135,201801,1802
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,7/4/2020,50564,205929,1858
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,7/5/2020,60064,209509,1916
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,7/6/2020,42968,213716,1968
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,7/7/2020,56324,217108,2017
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,7/8/2020,56311,220144,2059
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,7/9/2020,57630,223327,2100
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,7/10/2020,50000,226486,2151
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,7/11/2020,47587,229480,2181
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,7/12/2020,69313,232259,2223
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,7/13/2020,43957,235111,2243
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,7/14/2020,62168,237803,2283
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,7/15/2020,61348,240474,2325
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,7/16/2020,68707,243238,2370
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,7/17/2020,65522,245851,2407
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,7/18/2020,51298,248416,2447
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,7/19/2020,60656,250920,2486
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,7/20/2020,59608,253349,2523
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,7/21/2020,55338,255825,2557
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,7/22/2020,60530,258156,2601
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,7/23/2020,55660,260394,2635
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,7/24/2020,55970,262772,2672
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,7/25/2020,60374,264973,2703
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,7/26/2020,56951,266941,2733
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,7/27/2020,67295,268934,2760
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,7/28/2020,66003,270831,2789
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,7/29/2020,55119,272590,2816
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,7/30/2020,64007,274219,2842
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,7/31/2020,48305,275905,2866
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,8/1/2020,39824,277478,2887
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,8/2/2020,44519,278835,2917
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,8/3/2020,57483,280093,2949
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,8/4/2020,55257,281456,2984
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,8/5/2020,58724,282824,3020
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,8/6/2020,61457,284226,3055
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,8/7/2020,64004,285793,3093
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,8/8/2020,61582,287262,3130
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,8/9/2020,62483,288690,3167
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,8/10/2020,63986,289947,3199
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,8/11/2020,70834,291468,3233
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,8/12/2020,73912,293037,3269
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,8/13/2020,69505,294519,3303
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,8/14/2020,67030,295902,3338
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,8/15/2020,63174,297315,3369
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,8/16/2020,58771,298542,3408
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,8/17/2020,63870,299914,3436
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,8/18/2020,64225,301323,3470
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,8/19/2020,64778,302686,3506
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,8/20/2020,65571,303973,3548
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,8/21/2020,62278,305186,3580
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,8/22/2020,55471,306370,3619
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,8/23/2020,61693,307479,3649
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,8/24/2020,61865,308654,3691
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,8/25/2020,61625,309768,3722
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,8/26/2020,66423,310836,3755
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,8/27/2020,63353,311855,3785
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,8/28/2020,55166,312924,3813
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,8/29/2020,40624,313911,3840
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,8/30/2020,50094,314821,3870
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,8/31/2020,53147,315772,3897
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,9/1/2020,55801,316670,3929
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,9/2/2020,51811,317486,3956
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,9/3/2020,55805,318319,3982
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,9/4/2020,53168,319141,4015
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,9/5/2020,44823,319932,4049
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,9/6/2020,47329,320688,4081
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,9/7/2020,51848,321456,4107
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,9/8/2020,52363,322237,4137
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,9/9/2020,44449,323012,4165
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,9/10/2020,58742,323720,4189
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,9/11/2020,44336,324407,4213
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,9/12/2020,39380,325050,4240
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,9/13/2020,47183,325651,4268
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,9/14/2020,54611,326258,4305
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,9/15/2020,53352,326930,4338
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,9/16/2020,52193,327551,4369
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,9/17/2020,52858,328144,4399
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,9/18/2020,46190,328720,4430
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,9/19/2020,43191,329271,4458
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,9/20/2020,46810,329754,4485
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,9/21/2020,51525,330246,4512
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,9/22/2020,48854,330798,4542
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,9/23/2020,46037,331359,4569
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,9/24/2020,38698,331857,4599
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,9/25/2020,38528,332329,4625
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,9/26/2020,34300,332790,4655
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,9/27/2020,44112,333193,4683
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,9/28/2020,51676,333648,4712
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,9/29/2020,47320,334187,4739
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,9/30/2020,49535,334605,4768
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,10/1/2020,51632,335097,4794
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,10/2/2020,46019,335578,4823
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,10/3/2020,39340,335997,4850
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,10/4/2020,47129,336387,4875
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,10/5/2020,50785,336766,4898
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,10/6/2020,52184,337243,4923
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,10/7/2020,48341,337711,4947
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,10/8/2020,53894,338132,4972
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,10/9/2020,46189,338539,4996
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,10/10/2020,38239,338944,5018
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,10/11/2020,45703,339267,5043
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,10/12/2020,49495,339615,5068
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,10/13/2020,51849,340089,5087
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,10/14/2020,52966,340590,5108
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,10/15/2020,53032,341062,5127
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,10/16/2020,47926,341495,5144
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,10/17/2020,38385,341854,5165
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,10/18/2020,48884,342202,5185
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,10/19/2020,54477,342583,5201
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,10/20/2020,51643,342968,5217
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,10/21/2020,53523,343373,5235
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,10/22/2020,52876,343774,5250
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,10/23/2020,54809,344157,5264
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,10/24/2020,50014,344552,5281
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,10/25/2020,52321,344875,5296
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,10/26/2020,57870,345232,5313
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,10/27/2020,58561,345631,5329
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,10/28/2020,55907,346047,5348
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,10/29/2020,56255,346482,5363
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,10/30/2020,51418,346880,5383
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,10/31/2020,44840,347282,5402
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,11/1/2020,53819,347656,5420
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,11/2/2020,58930,348037,5437
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,11/3/2020,63664,348510,5456
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,11/4/2020,59317,348936,5471
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,11/5/2020,61866,349386,5489
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,11/6/2020,53726,349822,5506
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,11/7/2020,45471,350229,5525
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,11/8/2020,53583,350592,5540
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,11/9/2020,64590,350984,5559
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,11/10/2020,62922,351455,5576
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,11/11/2020,50851,351849,5590
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,11/12/2020,62611,352160,5605
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,11/13/2020,51139,352601,5625
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,11/14/2020,44855,352950,5641
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,11/15/2020,53147,353255,5657
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,11/16/2020,59792,353556,5676
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,11/17/2020,56691,353918,5692
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,11/18/2020,59259,354208,5710
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,11/19/2020,57434,354527,5729
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,11/20/2020,47445,354813,5745
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,11/21/2020,36558,355034,5761
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,11/22/2020,40395,355258,5780
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,11/23/2020,55276,355489,5796
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,11/24/2020,50738,355741,5811
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,11/25/2020,51831,356067,5825
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,11/26/2020,51949,356389,5840
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,11/27/2020,36709,356691,5857
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,11/28/2020,34616,356911,5870
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,11/29/2020,39224,357128,5884
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,11/30/2020,46372,357360,5896
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,12/1/2020,47337,357623,5907
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,12/2/2020,42125,357872,5919
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,12/3/2020,44306,358102,5930
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,12/4/2020,34621,358336,5940
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,12/5/2020,32790,358526,5954
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,12/6/2020,40371,358713,5965
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,12/7/2020,44601,358922,5977
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,12/8/2020,41959,359115,5989
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,12/9/2020,41775,359274,6002
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,12/10/2020,41267,359415,6012
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,12/11/2020,32958,359583,6023
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,12/12/2020,29142,359749,6036
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,12/13/2020,30902,359888,6048
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,12/14/2020,34552,360013,6059
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,12/15/2020,46619,360155,6069
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,12/16/2020,39441,360335,6080
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,12/17/2020,42448,360516,6091
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,12/18/2020,33676,360690,6101
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,12/19/2020,33275,360848,6112
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,12/20/2020,36373,361010,6122
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,12/21/2020,39610,361178,6131
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,12/22/2020,39564,361359,6139
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,12/23/2020,34698,361536,6148
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,12/24/2020,32339,361725,6159
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,12/25/2020,28916,361903,6168
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,12/26/2020,21775,362066,6176
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,12/27/2020,30109,362220,6185
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,12/28/2020,34677,362339,6196
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,12/29/2020,36149,362488,6204
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,12/30/2020,36529,362601,6214
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,12/31/2020,36383,362741,6223
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,1/1/2021,27169,362878,6230
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,1/2/2021,29252,362979,6239
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,1/3/2021,31689,363061,6246
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,1/4/2021,39433,363155,6256
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,1/5/2021,39795,363259,6265
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,1/6/2021,36161,363377,6272
Saudi Arabia,Asia,23.89,45.08,27,2.7,2.57,23139.8,32938213,31,3,1/7/2021,47061,363485,6278
